0,10,0.067107,0.066242,0.043865,0.043276,0.022460,0.020830,0.020496,0.020016,0.019667,0.019318,0.000709,0.000626,0.000539,0.000378,0.000292,0.000208,0.000125,0.000495,0.000369,0.000247,0.000124,0.001298,0.001169,0.000577,0.001288,0.001201,0.001119,0.001037,0.000870,0.000602,0.000385,0.000083,-0.000927,-0.001324,-0.000607,-0.000875,0.000539,-0.000180,-0.000404,-0.000522,-0.000769,-0.001013,0.000388,0.000333,0.000277,0.000222,0.000166,0.000111,0.000055,0.000222,0.000166,0.000111,0.000055,0.000167,0.000111,0.000055,0.000445,0.000389,0.000334,0.000278,0.000222,0.000166,0.000111,0.000055,0.004086,0.004009,0.001824,0.001810,0.000497,0.000438,0.000426,0.000414,0.000410,0.000407,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000001,0.000000,0.000002,0.000002,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,1.102500,1.094851,1.054992,1.035219,1.014980,0.991777,0.987121,0.969138,0.944153,0.919502,0.914852,0.914461,0.912836,0.912225,0.911801,0.911416,0.910843,0.910689,1.094706,1.093732,1.093540,1.093366,1.054196,1.052789,1.052095,0.991393,0.990897,0.989031,0.987748,0.987126,0.986194,0.985995,0.985923,0.067107,-0.000872
0,11,0.067107,0.066070,0.043350,0.042747,0.022758,0.020811,0.020424,0.019889,0.019526,0.019159,0.000868,0.000762,0.000658,0.000459,0.000357,0.000252,0.000151,0.000622,0.000470,0.000318,0.000157,0.001556,0.001389,0.000709,0.001588,0.001482,0.001379,0.001276,0.001071,0.000723,0.000472,0.000098,-0.000871,-0.001318,-0.000601,-0.000873,0.000638,-0.000178,-0.000412,-0.000539,-0.000793,-0.001045,0.000459,0.000393,0.000327,0.000262,0.000196,0.000131,0.000065,0.000262,0.000196,0.000131,0.000065,0.000197,0.000132,0.000066,0.000526,0.000460,0.000395,0.000328,0.000262,0.000196,0.000131,0.000065,0.004085,0.003989,0.001781,0.001765,0.000510,0.000437,0.000423,0.000408,0.000404,0.000400,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.000002,0.000000,0.000003,0.000002,0.000002,0.000002,0.000001,0.000001,0.000000,0.000000,1.102500,1.094847,1.055090,1.035548,1.015557,0.991969,0.987316,0.969398,0.944589,0.920141,0.915533,0.915056,0.913094,0.912358,0.911848,0.911382,0.910696,0.910511,1.094669,1.093455,1.093214,1.092999,1.054138,1.052466,1.051616,0.991499,0.990890,0.988609,0.987043,0.986281,0.985166,0.984924,0.984839,0.067107,-0.000806
0,12,0.067107,0.064939,0.039745,0.038909,0.023828,0.019481,0.018639,0.017641,0.017177,0.016718,0.002131,0.001872,0.001606,0.001112,0.000858,0.000616,0.000378,0.001519,0.001169,0.000786,0.000394,0.003956,0.003589,0.001742,0.003814,0.003567,0.003319,0.003067,0.002575,0.001725,0.001116,0.000250,-0.000279,-0.001233,-0.000470,-0.000811,0.001615,-0.000149,-0.000463,-0.000682,-0.000996,-0.001307,0.001174,0.001007,0.000837,0.000668,0.000501,0.000334,0.000167,0.000668,0.000502,0.000334,0.000167,0.000510,0.000340,0.000168,0.001351,0.001183,0.001015,0.000841,0.000670,0.000502,0.000334,0.000167,0.004085,0.003853,0.001497,0.001459,0.000559,0.000382,0.000351,0.000320,0.000311,0.000302,0.000006,0.000005,0.000004,0.000002,0.000001,0.000001,0.000000,0.000003,0.000001,0.000001,0.000000,0.000015,0.000012,0.000003,0.000016,0.000014,0.000012,0.000010,0.000007,0.000003,0.000001,0.000000,1.102500,1.094813,1.055709,1.037764,1.019561,0.994040,0.989667,0.973333,0.951489,0.930229,0.926239,0.925062,0.920188,0.918360,0.917102,0.915962,0.914256,0.913791,1.094371,1.091332,1.090731,1.090187,1.053287,1.048971,1.046878,0.992899,0.991421,0.985862,0.982054,0.980208,0.977509,0.976926,0.976710,0.067107,-0.000112
0,13,0.067107,0.063925,0.038192,0.037133,0.026244,0.019638,0.018378,0.016961,0.016377,0.015823,0.003253,0.002852,0.002473,0.001698,0.001331,0.000955,0.000574,0.002313,0.001741,0.001147,0.000573,0.005758,0.005199,0.002619,0.005884,0.005508,0.005117,0.004723,0.003927,0.002693,0.001706,0.000386,0.000098,-0.001313,-0.000458,-0.000876,0.002499,-0.000158,-0.000566,-0.000873,-0.001267,-0.001656,0.001818,0.001560,0.001294,0.001033,0.000774,0.000516,0.000257,0.001033,0.000775,0.000515,0.000258,0.000793,0.000529,0.000260,0.002100,0.001840,0.001580,0.001306,0.001038,0.000778,0.000515,0.000257,0.004085,0.003734,0.001381,0.001328,0.000680,0.000388,0.000342,0.000297,0.000284,0.000272,0.000015,0.000011,0.000008,0.000004,0.000003,0.000001,0.000000,0.000006,0.000003,0.000001,0.000000,0.000032,0.000026,0.000007,0.000039,0.000034,0.000029,0.000024,0.000017,0.000008,0.000003,0.000000,1.102500,1.094790,1.056321,1.039075,1.021723,0.993007,0.988605,0.972532,0.951724,0.931740,0.927997,0.926197,0.918739,0.915919,0.913990,0.912224,0.909582,0.908873,1.094115,1.089542,1.088649,1.087841,1.052777,1.046496,1.043344,0.991246,0.988962,0.980381,0.974510,0.971691,0.967488,0.966595,0.966260,0.067107,0.000355
0,14,0.067107,0.062886,0.041422,0.039979,0.027971,0.019274,0.017434,0.015574,0.014894,0.014232,0.004554,0.003991,0.003444,0.002390,0.001839,0.001297,0.000764,0.003121,0.002326,0.001565,0.000772,0.008177,0.007403,0.003662,0.007776,0.007248,0.006732,0.006199,0.005196,0.003471,0.002230,0.000535,0.000379,-0.001532,-0.000470,-0.001015,0.003393,-0.000233,-0.000735,-0.001137,-0.001610,-0.002076,0.002530,0.002171,0.001798,0.001434,0.001075,0.000716,0.000357,0.001434,0.001076,0.000715,0.000357,0.001111,0.000742,0.000362,0.002926,0.002565,0.002203,0.001817,0.001441,0.001080,0.000715,0.000357,0.004085,0.003614,0.001623,0.001540,0.000779,0.000376,0.000309,0.000252,0.000236,0.000222,0.000029,0.000022,0.000016,0.000009,0.000005,0.000002,0.000001,0.000011,0.000006,0.000003,0.000001,0.000064,0.000053,0.000013,0.000070,0.000060,0.000051,0.000043,0.000030,0.000014,0.000006,0.000000,1.102500,1.094774,1.056998,1.038296,1.019639,0.988415,0.984153,0.968960,0.950150,0.932384,0.929065,0.926548,0.916139,0.912217,0.909516,0.907074,0.903454,0.902500,1.093856,1.087680,1.086454,1.085353,1.051974,1.043049,1.038644,0.986069,0.983037,0.971613,0.963824,0.960072,0.954565,0.953378,0.952915,0.067107,0.000735
0,15,0.078742,0.074071,0.043081,0.041531,0.029486,0.019633,0.017673,0.015692,0.014970,0.014202,0.004851,0.004314,0.003734,0.002569,0.002013,0.001439,0.000875,0.003371,0.002503,0.001639,0.000813,0.008839,0.008019,0.003996,0.008853,0.008265,0.007683,0.007092,0.005904,0.003950,0.002565,0.000577,-0.002164,-0.004260,-0.002833,-0.003424,0.000683,-0.003253,-0.003793,-0.004227,-0.004738,-0.005242,0.002731,0.002344,0.001941,0.001547,0.001160,0.000773,0.000385,0.001547,0.001161,0.000771,0.000385,0.001203,0.000804,0.000391,0.003172,0.002782,0.002390,0.001967,0.001558,0.001167,0.000771,0.000385,0.005628,0.005034,0.001775,0.001684,0.000859,0.000403,0.000333,0.000274,0.000260,0.000245,0.000033,0.000026,0.000019,0.000010,0.000006,0.000003,0.000001,0.000013,0.000007,0.000003,0.000001,0.000076,0.000062,0.000016,0.000090,0.000078,0.000066,0.000056,0.000039,0.000018,0.000008,0.000001,1.102500,1.093591,1.049958,1.031058,1.012257,0.981912,0.979903,0.965400,0.949305,0.934343,0.931288,0.928601,0.917357,0.913113,0.910205,0.907544,0.903575,0.902500,1.092599,1.085949,1.084652,1.083482,1.044528,1.034863,1.030061,0.979262,0.975832,0.962946,0.954134,0.949898,0.943706,0.942364,0.941864,0.078742,-0.001779
0,16,0.067107,0.062152,0.041157,0.039518,0.030976,0.020661,0.018648,0.016505,0.015711,0.014945,0.005061,0.004467,0.003840,0.002653,0.002075,0.001474,0.000901,0.003722,0.002799,0.001827,0.000912,0.009621,0.008705,0.004391,0.009244,0.008645,0.008035,0.007347,0.006096,0.004122,0.002682,0.000592,-0.001248,-0.003351,-0.002095,-0.002676,0.001835,-0.002235,-0.002798,-0.003246,-0.003775,-0.004296,0.002804,0.002406,0.001992,0.001588,0.001190,0.000793,0.000395,0.001589,0.001193,0.000791,0.000395,0.001241,0.000830,0.000403,0.003260,0.002859,0.002456,0.002020,0.001599,0.001198,0.000791,0.000395,0.004086,0.003538,0.001605,0.001509,0.000942,0.000437,0.000361,0.000292,0.000274,0.000258,0.000036,0.000028,0.000020,0.000010,0.000006,0.000003,0.000001,0.000015,0.000008,0.000004,0.000001,0.000089,0.000073,0.000019,0.000097,0.000084,0.000072,0.000060,0.000041,0.000019,0.000008,0.000001,1.102500,1.094869,1.058106,1.039901,1.021864,0.989018,0.985988,0.970334,0.952300,0.935493,0.932179,0.929384,0.917770,0.913410,0.910414,0.907674,0.903606,0.902500,1.093798,1.086540,1.085134,1.083865,1.052222,1.041770,1.036517,0.986258,0.982679,0.969255,0.960143,0.955772,0.949335,0.947939,0.947426,0.067107,-0.000853
0,17,0.067107,0.062585,0.042216,0.040690,0.030456,0.020693,0.018770,0.016724,0.015942,0.015204,0.004946,0.004365,0.003788,0.002589,0.001994,0.001411,0.000835,0.003379,0.002531,0.001680,0.000834,0.008963,0.008140,0.004063,0.008721,0.008139,0.007583,0.006968,0.005838,0.003931,0.002484,0.000568,-0.001426,-0.003447,-0.002183,-0.002758,0.001557,-0.002344,-0.002892,-0.003325,-0.003842,-0.004351,0.002690,0.002308,0.001911,0.001523,0.001141,0.000761,0.000379,0.001523,0.001143,0.000759,0.000379,0.001186,0.000792,0.000386,0.003121,0.002737,0.002351,0.001935,0.001533,0.001148,0.000759,0.000379,0.004087,0.003588,0.001689,0.001600,0.000911,0.000439,0.000366,0.000300,0.000283,0.000268,0.000034,0.000026,0.000020,0.000010,0.000006,0.000003,0.000001,0.000013,0.000007,0.000003,0.000001,0.000077,0.000064,0.000016,0.000087,0.000075,0.000064,0.000054,0.000038,0.000018,0.000007,0.000000,1.102500,1.094880,1.057886,1.039224,1.020656,0.988571,0.985619,0.969885,0.951647,0.934607,0.931234,0.928510,0.917224,0.912970,0.910064,0.907432,0.903534,0.902500,1.093891,1.087218,1.085907,1.084726,1.052392,1.042602,1.037730,0.985961,0.982583,0.969873,0.961212,0.957025,0.950879,0.949574,0.949081,0.067107,-0.001047
0,18,0.067107,0.063076,0.039887,0.038554,0.028346,0.019934,0.018276,0.016502,0.015839,0.015195,0.004150,0.003680,0.003161,0.002223,0.001732,0.001242,0.000762,0.003020,0.002269,0.001526,0.000765,0.007618,0.006929,0.003372,0.007474,0.007008,0.006501,0.005961,0.004948,0.003307,0.002098,0.000498,0.000155,-0.001632,-0.000624,-0.001131,0.003028,-0.000378,-0.000866,-0.001247,-0.001710,-0.002165,0.002352,0.002018,0.001673,0.001335,0.001000,0.000667,0.000332,0.001335,0.001002,0.000665,0.000332,0.001032,0.000689,0.000337,0.002723,0.002387,0.002050,0.001690,0.001341,0.001005,0.000665,0.000332,0.004085,0.003637,0.001506,0.001432,0.000796,0.000402,0.000340,0.000282,0.000267,0.000253,0.000025,0.000019,0.000014,0.000007,0.000004,0.000002,0.000001,0.000010,0.000006,0.000003,0.000001,0.000056,0.000046,0.000011,0.000064,0.000056,0.000047,0.000039,0.000027,0.000012,0.000005,0.000000,1.102500,1.094787,1.056928,1.038955,1.020996,0.989719,0.985419,0.969524,0.949643,0.930758,0.927210,0.924909,0.915285,0.911665,0.909152,0.906860,0.903434,0.902500,1.093909,1.087964,1.086787,1.085722,1.052248,1.043898,1.039838,0.987475,0.984561,0.973618,0.966176,0.962613,0.957394,0.956281,0.955850,0.067107,0.000487
0,19,0.067107,0.064108,0.037952,0.036937,0.026646,0.020412,0.019182,0.017808,0.017253,0.016692,0.003001,0.002655,0.002282,0.001593,0.001230,0.000863,0.000513,0.002160,0.001619,0.001070,0.000539,0.005445,0.004907,0.002469,0.005521,0.005168,0.004797,0.004410,0.003674,0.002458,0.001587,0.000343,-0.000060,-0.001326,-0.000511,-0.000898,0.002238,-0.000165,-0.000556,-0.000839,-0.001219,-0.001593,0.001615,0.001385,0.001150,0.000918,0.000688,0.000459,0.000229,0.000918,0.000689,0.000458,0.000229,0.000704,0.000470,0.000231,0.001865,0.001634,0.001403,0.001160,0.000922,0.000691,0.000458,0.000229,0.004085,0.003756,0.001364,0.001314,0.000700,0.000420,0.000373,0.000327,0.000315,0.000303,0.000013,0.000010,0.000007,0.000004,0.000002,0.000001,0.000000,0.000005,0.000003,0.000001,0.000000,0.000029,0.000023,0.000006,0.000034,0.000030,0.000025,0.000021,0.000015,0.000007,0.000003,0.000000,1.102500,1.094800,1.056224,1.039099,1.021845,0.992958,0.988386,0.971602,0.949693,0.928542,0.924582,0.922931,0.916085,0.913522,0.911745,0.910133,0.907762,0.907129,1.094179,1.089979,1.089159,1.088414,1.052891,1.046988,1.044027,0.991320,0.989193,0.981239,0.975809,0.973187,0.969374,0.968552,0.968255,0.067107,0.000169
