50.7760490793965502,49.2586866336657536,48.7225983824077673,48.704301435718385,46.1168466003642976,46.1107297919010861,47.3298304827036347,47.2705190181817159,46.5107204343977685,43.8378848761866777,49.3427354130503915,51.4165109952516417,47.2492503178469434,48.6283125755848857,51.8872169146769693,46.9169031690539811,46.044897388763232,46.0353068908481333,45.0291988269388881,45.512457135377538
55.239500332113046,49.5679012357084048,52.0188027716969472,52.6865861571059071,45.5220364852480159,53.953067796712773,47.1900766491426396,48.9277425967495461,52.0057370534980805,51.8922907261325648,47.321715887614765,47.2602457688533093,54.2373329784508442,43.6193989277088647,45.5443003045582628,48.2842776940136034,45.3391836529462822,52.1031547890439271,47.2787587959554259,55.2990894690888837
41.5027396940901667,47.3705404873331943,47.2104988066408708,44.5481147434559901,52.710267621646814,51.8651530838083517,42.7580986596539958,46.0665546904714205,39.9789807868886626,55.2347539704995043,47.9051988114450538,53.9924229471416481,44.0453343339863537,47.5005823667148164,49.0951020900602089,41.0837998501467112,48.2170870634978357,53.6392434382569192,51.6955985208690763,50.0252796973484379
37.5224861690780216,39.165108502877878,46.2588468272950735,41.0405291232497547,37.135097931305495,43.3112266764390412,36.6194665589218218,40.6100342831023582,43.6842602987531308,39.145390353383128,43.9324367407493952,37.1834231426818391,37.3435008216965514,42.3505363667173498,40.262482592263801,42.5217551667360212,48.07676305885402,45.5632181245402847,42.9405539084614531,44.5322937261971106
31.6350390006572582,26.9073092409765984,28.7057040509592554,27.818330495346455,28.2142327313478809,28.899052261734397,24.9107968817165819,30.2321548773215625,27.3932805557783752,33.7464199583905113,27.9253224164907934,27.7549915734337809,27.8131821070058649,25.384339619280091,32.7029573547079266,25.7440864891513783,30.2931112531402746,30.5837539388072734,27.7458986831497754,30.2860531220069724
19.984593075184641,17.2083582188691118,18.6975847435560674,18.6173542726253416,19.9882109227600857,14.7042099974391594,16.4585323517689552,15.0410562574182478,20.0101253582455314,15.4828968724468918,18.6406138247294493,17.4309459250411543,18.2511703128032075,16.9709112839097997,18.6982646431402024,16.9446876220637321,15.6435416625466317,17.6834500473664242,19.6246971253412035,18.5417854383483061
6.46994886265882307,5.98464576102525747,7.49945352522994746,5.89236489187300183,6.62488500459321283,7.32667431569605299,6.14185236465129591,7.05508541290852342,7.91577410387958125,7.12918975359774709,6.88840224325244144,6.08208410328577376,7.05538879572550837,6.67237396364534607,6.5620438708685489,6.81271272527327465,8.80956363937393938,8.37218509408765321,7.62063738886347686,7.03128684236739243
0.962233315625325436,0.99066617959865455,0.874891935366725604,1.19155634476368566,1.09635193257612062,1.04573967412369706,1.06290114884680253,1.0554798084899053,0.94770832355534107,1.04408581144488877,0.882589898928452299,1.05544336655210635,1.0307907781976382,0.955172188365554953,0.998218348491302976,1.13173168083933673,0.885478101546248508,0.894625675546972476,1.05865427992753935,1.0521034372248812
0.935107176733976253,1.01655552258800097,0.849455336488500801,0.947101498952703458,1.1333177088729951,1.06041639601680382,1.05391240780022688,1.16225895663579815,0.966488872959804457,0.955125092709985912,1.00795194145474332,1.0354183102539114,1.06267006597071223,1.02657218123159355,0.972740024710622042,0.988113743411212164,1.00377066850089669,1.10846279579964446,1.01024946892059631,1.05522175232443982
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
